323,209.793091,-696.491394,645.758301,148.119339,-565.497192,654.765442,307.723389,-583.195923,660.792603,70.389954,-541.386719,468.554474,128.549713,-467.439148,350.07019,96.715294,-413.655457,135.573929,145.312805,-379.488922,60.985821,195.093277,-383.976837,10.829466,139.071869,-272.938812,77.023308,368.656189,-646.683105,421.148407,312.29718,-656.16864,331.053833,329.11203,-741.825989,174.267792,260.897034,-820.208252,71.426155,216.48938,-859.589783,41.463398,259.504211,-721.549622,34.198322
324,208.064362,-683.08606,645.118103,147.873795,-551.405945,654.500244,307.251312,-570.77417,659.95874,70.051208,-528.065918,467.233765,128.924927,-454.753082,348.478699,98.383949,-400.136597,134.001205,147.447052,-365.753754,59.796078,197.469254,-369.931885,10.059442,140.679367,-259.019287,75.837372,368.507416,-637.88623,421.358124,312.741669,-648.043396,331.060333,329.8862,-737.060242,176.384995,261.976196,-818.011047,75.284958,217.694641,-858.644653,46.893589,259.921844,-720.706116,34.114101
325,206.302399,-669.604553,644.615845,147.549927,-537.263062,654.42804,306.67337,-558.240234,659.245667,69.676331,-513.983887,466.644623,129.136993,-441.34256,347.585205,99.709915,-387.796509,132.907242,149.214645,-354.407593,58.763451,199.207825,-359.352295,9.42931,142.437607,-247.635529,73.622169,368.3284,-628.58905,421.703094,313.218292,-639.267395,331.17334,330.709839,-731.731323,178.928696,263.132416,-815.276733,79.678139,218.950638,-857.160034,53.081234,260.35907,-719.780396,33.999622
326,204.514786,-656.071899,644.242615,147.14801,-523.095703,654.542175,305.995361,-545.616821,658.646912,69.251122,-499.172272,466.806335,129.152496,-427.237762,347.405243,100.694176,-376.552734,132.282654,150.625839,-345.26355,57.905537,200.352203,-351.936707,8.9615,144.330414,-238.594543,70.532631,368.101318,-618.754028,422.140839,313.702179,-629.761353,331.357086,331.539276,-725.743286,181.899902,264.276367,-811.868469,84.624626,220.124695,-854.923157,60.078514,260.766541,-718.789734,33.873421
327,202.709106,-642.515564,643.987305,146.667938,-508.933594,654.832825,305.223267,-532.928955,658.154785,68.759209,-483.730133,467.671539,128.948868,-412.544342,347.888672,101.350853,-366.306915,132.090561,151.700378,-338.061493,57.243164,200.967407,-347.228149,8.69032,146.320389,-231.62381,66.802864,367.809692,-608.349487,422.625854,314.1716,-619.448364,331.573853,332.334381,-718.993042,185.287872,265.322968,-807.637634,90.130447,221.090164,-851.702881,67.924309,261.092865,-717.749451,33.774929
328,200.892838,-628.964844,643.836609,146.109238,-494.808716,655.286804,304.363342,-520.202881,657.760376,68.183273,-467.825256,469.122589,128.516815,-397.441132,348.916656,101.705986,-356.950562,132.261993,152.465759,-332.485016,56.787498,201.135086,-344.665009,8.640242,148.360001,-226.387604,62.704918,367.439697,-597.352051,423.111755,314.609314,-608.260132,331.786316,333.062958,-711.374756,189.065826,266.201965,-802.433044,96.18161,221.744736,-847.267517,76.630989,261.290253,-716.663818,33.766926
329,199.073242,-615.449829,643.775635,145.471146,-480.754181,655.887451,303.421753,-507.465363,657.453918,67.506073,-451.684692,470.979492,127.861931,-382.16748,350.308075,101.796295,-348.374084,132.695877,152.95607,-328.189209,56.530304,200.949799,-343.651978,8.812428,150.399826,-222.51651,58.500698,366.981079,-585.74823,423.553925,315.003662,-596.14325,331.960083,333.703705,-702.785278,193.18718,266.865936,-796.111694,102.737526,222.025757,-841.405212,86.170288,261.320526,-715.511841,33.934631
330,197.257614,-602.001099,643.788208,144.752701,-466.803772,656.61499,302.404602,-494.742706,657.224915,66.711678,-435.57309,473.020813,127.004501,-366.999847,351.838165,101.667557,-340.477478,133.267075,153.211273,-324.83432,56.442059,200.515289,-343.629639,9.181553,152.389786,-219.646683,54.404499,366.427917,-573.535461,423.912018,315.348267,-583.063782,332.066101,334.247681,-693.130798,197.583313,267.295593,-788.549744,109.726616,221.919296,-833.943665,96.461052,261.161346,-714.229919,34.380196
331,195.453491,-588.648987,643.857788,143.952881,-452.991119,657.446899,301.317749,-482.059601,657.062622,65.788277,-419.760101,475.014313,125.977013,-352.217529,353.270142,101.370972,-333.181458,133.843613,153.274658,-322.119476,56.477928,199.93689,-344.127563,9.700462,154.276215,-217.459564,50.570892,365.778931,-560.720825,424.15274,315.641144,-569.010925,332.083191,334.697754,-682.332886,202.163513,267.500488,-779.6521,117.0457,221.462372,-824.766602,107.362114,260.810608,-712.690735,35.211647
332,193.669067,-575.422974,643.968323,143.070847,-439.349243,658.359192,300.166901,-469.438538,656.956482,64.731758,-404.481873,476.751648,124.819359,-338.065308,354.393372,100.957504,-326.436279,134.30864,153.188965,-319.808929,56.588409,199.311417,-344.793854,10.30992,156.000824,-215.710693,47.101887,365.037506,-547.319031,424.252777,315.882874,-553.996582,332.000153,335.066193,-670.332642,206.817688,267.51535,-769.357727,124.563248,220.73735,-813.825378,118.670967,260.288208,-710.684204,36.52615
333,191.913574,-562.351074,644.10498,142.106003,-425.909698,659.327576,298.95755,-456.8992,656.896851,63.547497,-389.908813,478.080841,123.573318,-324.723785,355.056549,100.472511,-320.224243,134.578964,152.993698,-317.743958,56.729713,198.717773,-345.400299,10.950566,157.505569,-214.237381,44.060005,364.211823,-533.348999,424.20108,316.07489,-538.053284,331.818115,335.371246,-657.093323,211.421951,267.392731,-757.641602,132.125015,219.858337,-801.144531,130.12767,259.635986,-707.907043,38.389904
334,190.197525,-549.459167,644.255066,141.058365,-412.701538,660.328552,297.69519,-444.458069,656.875732,62.249134,-376.128815,478.927155,122.277344,-312.296143,355.186127,99.952393,-314.553345,134.613892,152.723984,-315.840088,56.87075,198.210403,-345.828125,11.573479,158.744186,-212.946854,41.47892,363.314789,-518.829651,424.001068,316.218201,-521.229675,331.551605,335.632813,-642.600952,215.846481,267.193085,-744.512146,139.561981,218.952301,-786.820801,141.424011,258.917206,-703.965393,40.820477
335,188.532745,-536.770386,644.408936,139.928833,-399.750824,661.340759,296.38562,-432.128265,656.886902,60.855286,-363.15155,479.295044,120.96286,-300.812866,354.78598,99.42334,-309.442719,134.412994,152.410172,-314.073608,56.994984,197.817017,-346.043793,12.146139,159.694916,-211.795273,39.368271,362.363708,-503.777588,423.671112,316.312164,-503.58606,331.228973,335.868744,-626.864258,219.964996,266.974854,-730.008606,146.700043,218.139343,-771.01593,152.218292,258.21402,-698.394287,43.776154
336,186.932175,-524.304016,644.559814,138.719574,-387.079712,662.345337,295.035095,-419.919403,656.926514,59.386513,-350.929138,479.251404,119.652733,-290.247681,353.920593,98.902153,-304.904968,134.004791,152.077591,-312.463348,57.097736,197.540619,-346.071106,12.652606,160.367188,-210.768463,37.714127,361.379089,-488.205933,423.244141,316.353577,-485.190491,330.891266,336.0914,-609.913879,223.664627,266.78656,-714.195557,153.369263,217.5159,-753.942078,162.156006,257.623474,-690.696167,47.155426
337,185.409531,-512.075195,644.704346,137.434341,-374.706055,663.326782,293.650513,-407.837433,656.993225,57.863773,-339.383423,478.897797,118.361763,-280.537842,352.689026,98.398392,-300.93222,133.431946,151.746201,-311.049713,57.180962,197.365295,-345.963745,13.089043,160.797272,-209.867203,36.479073,360.38266,-472.126068,422.765533,316.335815,-466.115967,330.590271,336.305878,-591.801208,226.855209,266.661865,-697.155945,159.411377,217.143372,-735.837952,170.895721,257.252136,-680.396973,50.807014
338,183.978943,-500.094421,644.841797,136.078629,-362.643005,664.272705,292.239502,-395.884735,657.087524,56.308056,-328.431732,478.340668,117.098022,-271.603302,351.1987,97.916634,-297.489136,132.737976,151.430313,-309.87381,57.247757,197.264069,-345.78183,13.458335,161.035995,-209.09671,35.605698,359.395081,-455.551239,422.290131,316.248352,-446.438995,330.385559,336.509521,-572.595581,229.47673,266.619324,-678.980957,164.684494,217.045258,-716.935242,178.136261,257.205933,-667.114319,54.546322
339,182.654572,-488.366913,644.973938,134.659729,-350.898865,665.173584,290.810425,-384.060028,657.211548,54.7402,-318.006348,477.668091,115.864418,-263.362244,349.545471,97.458275,-294.515625,131.959274,151.139053,-308.962311,57.298656,197.207199,-345.577332,13.766458,161.137451,-208.459717,35.023872,358.433563,-438.500549,421.878296,316.077087,-426.2388,330.340973,336.693726,-552.380005,231.503204,266.665466,-659.759277,169.064865,217.211853,-697.422241,183.641052,257.573456,-650.622375,58.174088
340,181.450439,-476.892914,645.103882,133.186462,-339.477173,666.022522,289.37204,-372.35849,657.368591,53.18018,-308.064331,476.938385,114.659996,-255.741791,347.803375,97.022591,-291.936432,131.122681,150.877625,-308.320587,57.330185,197.169586,-345.387817,14.020997,161.151947,-207.953308,34.660053,357.509979,-421.002808,421.591919,315.805817,-405.596954,330.520538,336.846771,-531.245605,232.941895,266.800812,-639.566711,172.447327,217.611023,-677.415283,187.255402,258.407135,-630.895325,61.494751
341,180.380173,-465.667633,645.235535,131.668915,-328.376709,666.814636,287.933411,-360.771912,657.562012,51.645924,-298.58786,476.181641,113.480637,-248.682755,346.023651,96.606995,-289.675079,130.24733,150.648544,-307.931824,57.33527,197.134689,-345.235992,14.230789,161.121078,-207.568848,34.445862,356.629883,-403.098785,421.490051,315.418579,-384.597168,330.984314,336.957825,-509.285248,233.828079,267.026154,-618.460571,174.745895,218.203171,-656.948792,188.912521,259.710083,-608.109558,64.334106
342,179.457031,-454.681396,645.373047,130.118027,-317.591675,667.54657,286.503418,-349.288818,657.795105,50.152054,-289.578156,475.408966,112.319153,-242.13942,344.240204,96.206627,-287.666321,129.348358,150.452332,-307.76004,57.304836,197.094803,-345.132019,14.405479,161.074081,-207.293396,34.323952,355.792236,-384.841919,421.624817,314.901459,-363.324921,331.783691,337.020264,-486.588654,234.216675,267.348083,-596.478149,175.895874,218.957901,-635.986145,188.626617,261.43338,-582.599609,66.554596
343,178.693604,-443.920135,645.520386,128.545212,-307.112061,668.21582,285.090393,-337.894897,658.069946,48.709229,-281.045593,474.623596,111.165634,-236.076401,342.476715,95.814087,-285.864258,128.440445,150.28775,-307.755463,57.230225,197.048599,-345.076935,14.554718,161.026764,-207.111496,34.250717,354.98996,-366.297852,422.037384,314.243744,-341.867645,332.957184,337.033722,-463.239166,234.173599,267.782104,-573.639771,175.856689,219.867477,-614.441956,186.476471,263.4841,-554.783813,68.066277
344,178.101593,-433.365631,645.680908,126.962051,-296.923828,668.820618,283.701904,-326.57312,658.387146,47.324646,-272.999512,473.829376,110.009064,-230.464539,340.752441,95.420296,-284.243225,127.539345,150.151733,-307.86264,57.105927,196.997818,-345.066406,14.687265,160.98317,-207.006546,34.196285,354.210907,-347.542389,422.754883,313.438171,-320.314301,334.526733,337.004211,-439.312439,233.768173,268.353455,-549.952637,174.614517,220.952591,-592.205322,182.585541,265.741516,-525.089111,68.831421
345,177.691498,-422.995911,645.857056,125.380051,-287.009155,669.359192,282.344482,-315.304443,658.745483,46.003654,-265.440063,473.034119,108.840485,-225.277206,339.08432,95.016792,-282.792816,126.661316,150.039658,-308.029419,56.932034,196.944366,-345.093658,14.810252,160.93927,-206.962006,34.142742,353.439117,-328.658875,423.788086,312.480438,-298.755493,336.495209,336.943115,-414.87616,233.067276,269.095215,-525.414124,172.183136,222.257309,-569.155823,177.102539,268.07901,-493.89624,68.86261
346,177.472061,-412.785522,646.050293,123.810432,-277.34671,669.829773,281.023499,-304.068268,659.141724,44.751842,-258.352692,472.248871,107.656792,-220.487289,337.486176,94.598244,-281.50946,125.821365,149.945663,-308.212463,56.715725,196.888596,-345.15152,14.928895,160.887543,-206.961838,34.081448,352.656738,-309.734589,425.131073,311.369446,-277.28302,338.845459,336.865295,-389.990173,232.130707,270.043182,-500.014679,168.603928,223.835663,-545.17395,170.185913,270.387482,-461.512756,68.215836
347,177.450012,-402.706177,646.26062,122.264053,-267.911957,670.22998,279.743073,-292.842865,659.570618,43.576813,-251.70668,471.484894,106.464149,-216.064636,335.966705,94.164551,-280.388306,125.031693,149.863617,-308.378876,56.471355,196.829132,-345.23288,15.047033,160.821228,-206.990723,34.010235,351.8461,-290.857025,426.762054,310.107117,-255.989471,341.540466,336.787079,-364.707214,231.007507,271.229858,-473.738831,163.944992,225.735992,-520.146667,161.993729,272.592072,-428.167938,66.981186
348,177.629669,-392.72699,646.486877,120.751289,-258.677521,670.557129,278.506012,-281.606018,660.024902,42.489246,-245.456863,470.750488,105.279785,-211.97435,334.528198,93.72213,-279.417084,124.30069,149.788513,-308.505493,56.21843,196.763245,-345.330139,15.168697,160.737213,-207.033905,33.930897,350.991882,-272.110352,428.645508,308.699158,-234.967728,344.525085,336.724182,-339.074158,229.733978,272.677979,-446.565918,158.299759,227.989029,-493.971802,152.680222,274.66037,-394.021332,65.274117
349,178.012817,-382.815063,646.726074,119.281952,-249.613342,670.807922,277.313965,-270.335327,660.495667,41.503143,-239.548203,470.049774,104.131584,-208.17598,333.167511,93.28392,-278.573761,123.632866,149.718201,-308.57785,55.978001,196.687988,-345.433777,15.299587,160.637283,-207.077301,33.84724,350.083252,-253.572952,430.734772,307.155701,-214.310303,347.72821,336.68985,-313.13504,228.333939,274.395264,-418.471191,151.78598,230.602371,-466.561493,142.398575,276.601105,-359.179321,63.227631
